steps,words,feedback,ncands
4,"['tores', 'plica', 'chunk', 'duchy']","['XXXXX', 'XXXYX', 'YYYXX', 'GGGGG']","[246, 3, 1, 1]"
3,"['tores', 'grand', 'groin']","['XYYXX', 'GGXYX', 'GGGGG']","[74, 2, 2]"
5,"['tores', 'nidal', 'river', 'fiber', 'fixer']","['XXYGX', 'XGXXX', 'YGXGG', 'GGXGG', 'GGGGG']","[94, 7, 3, 1, 1]"
4,"['tores', 'grand', 'groom', 'group']","['XYYXX', 'GGXXX', 'GGGYX', 'GGGGG']","[74, 3, 2, 2]"
2,"['tores', 'rogue']","['XGYYX', 'GGGGG']","[2, 2]"
4,"['tores', 'plica', 'manly', 'badly']","['XXXXX', 'XYXXY', 'XGXGG', 'GGGGG']","[246, 14, 3, 3]"
3,"['tores', 'stair', 'smart']","['YXYXY', 'GYGXY', 'GGGGG']","[12, 1, 1]"
4,"['tores', 'haint', 'width', 'pithy']","['YXXXX', 'YXYXY', 'XGXYY', 'GGGGG']","[87, 8, 1, 1]"
5,"['tores', 'plica', 'dandy', 'bawdy', 'gaudy']","['XXXXX', 'XXXXY', 'YGXGG', 'XGXGG', 'GGGGG']","[246, 15, 2, 1, 1]"
5,"['tores', 'plica', 'child', 'chili', 'chill']","['XXXXX', 'XYGYX', 'GGGGX', 'GGGGY', 'GGGGG']","[246, 4, 2, 1, 1]"
3,"['tores', 'error', 'heron']","['XYGYX', 'YYGGY', 'GGGGG']","[2, 1, 1]"
4,"['tores', 'glady', 'nomad', 'vodka']","['XGXXX', 'XXYYX', 'XGXYY', 'GGGGG']","[79, 2, 1, 1]"
3,"['tores', 'nidal', 'finer']","['XXYGX', 'YGXXX', 'GGGGG']","[94, 3, 3]"
5,"['tores', 'scree', 'shrew', 'siren', 'surer']","['XXGGY', 'GXGGY', 'GXGGX', 'GXGGX', 'GGGGG']","[6, 3, 2, 1, 1]"
3,"['tores', 'grand', 'radio']","['XYYXX', 'XYYXY', 'GGGGG']","[74, 1, 1]"
3,"['tores', 'rogue', 'rouge']","['XGYYX', 'GGYYG', 'GGGGG']","[2, 1, 1]"
3,"['tores', 'pance', 'perch']","['XXGYX', 'GXXGY', 'GGGGG']","[25, 1, 1]"
3,"['tores', 'bract', 'retch']","['YXYYX', 'XYXGY', 'GGGGG']","[23, 1, 1]"
3,"['tores', 'metro', 'wrote']","['YYYYX', 'XYYYY', 'GGGGG']","[4, 1, 1]"
4,"['tores', 'align', 'blood', 'clock']","['XYXXX', 'XGXXX', 'XGGYX', 'GGGGG']","[66, 7, 2, 2]"
2,"['tores', 'tilde']","['GXXYX', 'GGGGG']","[17, 17]"
2,"['tores', 'store']","['YYYYY', 'GGGGG']","[1, 1]"
